container_id,receptacle_model_id,assignment_date,last_updated_date,group_name,address,city,state,zip,neighborhood,dpw_division,council_district,ward,fire_zone,x,y
1064,74,2018-07-27T13:19:00,2019-11-10T14:10:21,3rd Division,3715 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95727169,40.44140242
1069,74,2018-07-27T13:19:00,2019-11-10T14:20:25,3rd Division,3608 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95799436,40.44077471
399,74,2017-09-28T16:08:26,2019-11-10T03:27:20,3rd Division,341 South Bouquet Street,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95294118,40.44009177
1042,74,2018-07-27T13:18:59,2019-11-10T13:00:17,3rd Division,3434 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.96021687,40.43913399
1070,74,2018-07-27T13:19:00,2019-11-10T03:30:25,3rd Division,3520 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95885136,40.44012255
1072,74,2018-07-27T13:19:00,2019-11-10T11:05:29,3rd Division,3524 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95919322,40.44114104
392,74,2017-09-28T16:08:26,2019-11-10T03:31:18,3rd Division,3636 Boulevard of the Allies,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-11,-79.95306,40.43443
1041,74,2018-07-27T13:18:59,2019-11-10T03:00:24,3rd Division,3455 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,6,4,2-14,-79.95972748,40.43971262
794,74,2018-04-13T13:16:56,2019-11-10T03:23:25,3rd Division,3845 Dawson Street,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-11,-79.95158597,40.4391617
777,74,2018-04-13T13:16:55,2019-11-10T09:10:20,3rd Division,Sennott Street,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95635592,40.44093293
625,74,2018-04-06T10:23:38,2019-11-10T03:26:20,3rd Division,422 Semple Street,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-11,-79.95438,40.43655
675,74,2018-04-09T10:29:09,2019-11-10T03:30:21,3rd Division,3614 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95854296,40.44161556
526,74,2018-03-16T15:12:31,2019-11-10T03:00:26,3rd Division,3601 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95830023,40.44067619
525,74,2018-03-16T15:12:30,2019-11-10T03:25:30,3rd Division,3530 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95837133,40.44049259
568,74,2018-03-16T15:12:33,2019-11-10T03:11:17,3rd Division,116 Oakland Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95754873,40.44194109
370,74,2017-09-26T12:36:27,2019-11-10T03:25:20,3rd Division,401 Atwood St,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-11,-79.95382781,40.43811149
519,74,2018-03-16T15:12:30,2019-11-10T03:29:22,3rd Division,3533 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95847102,40.44054393
301,74,2017-09-22T15:33:41,2019-11-10T03:20:29,3rd Division,3445 Ward Street,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-11,-79.95433364,40.43608744
539,74,2018-03-16T15:12:31,2019-11-10T12:05:23,3rd Division,3701 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95757841,40.44119785
367,74,2017-09-26T12:36:26,2019-11-10T03:05:31,3rd Division,3400 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,6,4,2-14,-79.96194252,40.43915028
666,74,2018-04-09T10:29:08,2019-11-10T03:26:21,3rd Division,233 Atwood St,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.9565847,40.44032314
681,74,2018-04-09T10:29:09,2019-11-10T03:22:25,3rd Division,3501 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95931797,40.43982392
682,74,2018-04-09T10:29:09,2019-11-10T03:17:25,3rd Division,221 Atwood St,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95680563,40.44059522
365,74,2017-09-26T12:36:26,2019-11-10T03:10:21,3rd Division,331 South Bouquet Street,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95348177,40.44037161
513,74,2018-03-16T15:12:30,2019-11-10T03:09:22,3rd Division,3602 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95820029,40.44060337
1076,74,2018-07-27T13:19:01,2019-11-10T03:00:23,3rd Division,3602 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95899902,40.44126609
906,74,2018-04-18T10:46:41,2019-11-10T03:15:28,3rd Division,3718 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-14,-79.95785463,40.44210065
692,74,2018-04-09T10:29:09,2019-11-10T03:01:24,3rd Division,400 Semple Street,Pittsburgh,Pennsylvania,15213,Central Oakland,3,3,4,2-11,-79.95506568,40.43712986
714,74,2018-04-09T10:29:11,2019-11-10T03:00:25,3rd Division,3805 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,3,8,4,2-14,-79.95658402,40.44192108
496,74,2018-03-16T15:12:29,2019-11-10T02:31:20,6th Division,531 North Shore Drive,Pittsburgh,Pennsylvania,15212,Chateau,6,6,21,1-8,-80.01744728,40.44642481
92,74,2017-09-19T12:22:50,2019-11-10T02:17:18,1st Division,1525 Beaver Ave,Pittsburgh,Pennsylvania,15233,Chateau,1,6,21,1-8,-80.02981663,40.45549731
567,74,2018-03-16T15:12:33,2019-11-10T15:10:20,6th Division,355 Allegheny Ave,Pittsburgh,Pennsylvania,15212,Chateau,6,6,21,1-8,-80.01763399,40.44694271
462,74,2018-03-16T15:12:27,2019-10-13T02:16:18,6th Division,North Shore Drive,Pittsburgh,Pennsylvania,15212,Chateau,6,6,21,1-8,-80.01758878,40.44665306
482,74,2018-03-16T15:12:28,2019-11-10T16:05:23,6th Division,355 Allegheny Avenue,Pittsburgh,Pennsylvania,15212,Chateau,6,6,21,1-8,-80.01794991,40.44823165
353,74,2017-09-26T12:36:26,2019-11-10T02:09:21,5th Division,1461 Chartiers Ave,Pittsburgh,Pennsylvania,15204,Crafton Heights,5,2,20,1-16,-80.047493,40.450804
356,74,2017-09-26T12:36:26,2019-11-10T02:19:30,5th Division,1461 E Steuben St,Pittsburgh,Pennsylvania,15205,Crafton Heights,5,2,28,1-17,-80.053822,40.443502
362,74,2017-09-26T12:36:26,2019-11-10T02:23:16,5th Division,1427 Chartiers Ave,Pittsburgh,Pennsylvania,15220,Crafton Heights,5,2,20,1-16,-80.045597,40.450461
337,74,2017-09-26T12:36:25,2019-11-10T02:23:30,5th Division,2625 Chartiers Ave,Pittsburgh,Pennsylvania,15204,Crafton Heights,5,2,20,1-16,-80.05280538,40.45211616
336,74,2017-09-26T12:36:25,2019-11-10T02:02:21,5th Division,2601 Chartiers Ave,Pittsburgh,Pennsylvania,15204,Crafton Heights,5,2,20,1-16,-80.05055468,40.45134893
378,74,2017-10-25T14:40:26,2019-11-10T13:22:49,5th Division,1505 Stratmore Ave,Pittsburgh,Pennsylvania,15205,Crafton Heights,5,2,28,1-18,-80.055941,40.437892
380,74,2017-09-28T16:08:25,2019-11-09T12:05:23,5th Division,212 Stratmore Ave,Pittsburgh,Pennsylvania,15205,Crafton Heights,5,2,28,1-18,-80.05607,40.43977
331,74,2017-09-26T12:36:25,2019-11-10T02:17:21,5th Division,1437 E Steuben St,Pittsburgh,Pennsylvania,15205,Crafton Heights,5,2,28,1-17,-80.052891,40.443015
384,74,2017-09-28T16:08:26,2019-11-09T02:19:32,5th Division,16 Stratmore Ave,Pittsburgh,Pennsylvania,15205,Crafton Heights,5,2,28,1-18,-80.05592231,40.43832137
746,74,2018-04-09T10:29:12,2019-11-10T03:09:24,3rd Division,1500 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98590355,40.44115435
756,74,2018-04-09T16:19:35,2019-11-10T03:02:23,3rd Division,1605 Webster Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98677644,40.44366059
559,74,2018-03-16T15:12:32,2019-11-10T02:04:35,3rd Division,547 Roberts Street,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98406087,40.44347397
476,74,2018-03-16T15:12:28,2019-11-10T03:29:22,3rd Division,1901 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98110388,40.44318212
1047,74,2018-07-27T13:18:59,2019-11-10T03:03:25,3rd Division,1801 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98069489,40.438448
440,74,2018-03-16T15:12:26,2019-11-10T03:08:22,3rd Division,1720 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98320737,40.44229447
1056,74,2018-07-27T13:19:00,2019-11-10T03:29:34,3rd Division,1945 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,5,2-1,-79.97761948,40.438302
463,74,2018-03-16T15:12:27,2019-11-10T03:08:16,3rd Division,1801 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98262963,40.44253749
741,74,2018-04-09T10:29:12,2019-11-10T03:18:18,3rd Division,1624 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98406897,40.44179335
670,74,2018-04-09T10:29:08,2019-11-10T03:19:24,3rd Division,1605 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98492909,40.44156331
451,74,2018-03-16T15:12:27,2019-11-10T15:05:15,3rd Division,1901 Centre Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98092742,40.44314095
599,74,2018-04-06T10:23:36,2019-11-10T03:17:21,3rd Division,1817 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98019567,40.43840306
887,74,2018-04-17T15:33:33,2019-11-10T03:09:16,3rd Division,2000 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,5,2-1,-79.9802605,40.44363425
528,74,2018-03-16T15:12:31,2019-11-10T02:12:18,3rd Division,1601 Bedford Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98727999,40.44437269
397,74,2017-09-28T16:08:26,2019-11-10T03:06:17,3rd Division,1835 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98144542,40.44290271
824,74,2018-04-16T13:37:08,2019-11-10T03:14:30,3rd Division,1835 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98181,40.44289
825,74,2018-04-16T13:37:08,2019-11-10T03:00:16,3rd Division,1850 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98198764,40.44268739
828,74,2018-04-16T13:37:08,2019-11-10T03:25:21,3rd Division,1901 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98114258,40.44303382
731,74,2018-04-09T10:29:11,2019-11-10T10:05:23,3rd Division,1833 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.97939,40.43838
838,74,2018-04-16T13:37:09,2019-11-10T03:04:20,3rd Division,1901 Centre Ave,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-1,-79.98079242,40.44335221
740,74,2018-04-09T10:29:12,2019-11-10T03:15:21,3rd Division,1601 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,3,6,3,2-4,-79.98387802,40.43856466
883,74,2018-04-17T15:33:33,2019-11-10T16:05:25,5th Division,1603 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Duquesne Heights,5,2,19,4-1,-80.02323778,40.44047766
792,74,2018-04-13T13:16:56,2019-11-10T10:05:24,5th Division,1469 Grandview Avenue,Pittsburgh,Pennsylvania,15211,Duquesne Heights,5,2,19,4-1,-80.02139191,40.43933789
848,74,2018-04-16T13:37:09,2019-11-10T03:15:22,5th Division,1000 Saw Mill Run Boulevard,Pittsburgh,Pennsylvania,15220,Duquesne Heights,5,2,19,4-1,-80.02054,40.42593
105,74,2017-09-19T12:22:50,2019-11-10T02:06:24,1st Division,540 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99926793,40.45381161
106,74,2017-09-19T12:22:50,2019-11-10T02:15:20,1st Division,400 Cedar Ave,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-20,-80.00105,40.45152
107,74,2017-09-19T12:22:50,2019-11-10T02:26:22,1st Division,528 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99955012,40.45375282
119,74,2017-09-19T12:22:51,2019-11-10T13:05:20,1st Division,613 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99870555,40.45380933
120,74,2017-09-19T12:22:51,2019-11-10T14:20:26,1st Division,523 Foreland Street,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.9999,40.45441
27,74,2017-09-19T12:22:47,2019-11-10T13:05:25,1st Division,610 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99862145,40.45393704
254,74,2017-09-21T16:27:32,2019-11-10T02:24:20,1st Division,607 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99894173,40.45377262
257,74,2017-09-21T16:27:32,2019-11-10T02:16:24,1st Division,510 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-80.00015878,40.45363094
258,74,2017-09-21T16:27:32,2019-11-10T02:02:16,1st Division,502 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-80.00045466,40.45358711
260,74,2017-09-21T16:27:32,2019-11-10T02:20:20,1st Division,405 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-80.00139634,40.4532897
261,74,2017-09-21T16:27:32,2019-11-10T02:19:21,1st Division,519 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-80.00004863,40.45354321
262,74,2017-09-21T16:27:32,2019-11-10T02:26:17,1st Division,507 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-80.00023969,40.45351383
264,74,2017-09-21T16:27:32,2019-11-10T02:22:19,1st Division,426 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-80.00075501,40.45352466
268,74,2017-09-21T16:27:32,2019-11-10T07:05:18,1st Division,541 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99929315,40.45370863
73,74,2017-09-19T12:22:49,2019-11-10T02:30:20,1st Division,632 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99784197,40.45405152
79,74,2017-09-19T12:22:49,2019-11-10T15:05:22,1st Division,514 Cedar Ave,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-20,-80.00143125,40.4526456
59,74,2017-09-19T12:22:48,2019-11-10T11:05:35,1st Division,620 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99840786,40.4539445
60,74,2017-09-19T12:22:48,2019-11-10T02:26:21,1st Division,600 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99902274,40.45385506
47,74,2017-09-19T12:22:48,2019-11-10T02:27:15,1st Division,924 Spring Garden Ave,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-5,-79.99456497,40.45810862
75,74,2017-09-19T12:22:49,2019-11-10T02:09:20,1st Division,863 Peralta Street,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-5,-79.99490475,40.45576316
34,74,2017-09-19T12:22:47,2019-11-10T02:01:15,1st Division,862 Spring Garden Ave,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-5,-79.99548343,40.45769103
41,74,2017-09-19T12:22:47,2019-11-10T02:25:22,1st Division,623 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99814805,40.4538645
64,74,2017-09-19T12:22:48,2019-11-10T02:22:22,1st Division,848 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-5,-79.99532499,40.45459974
81,74,2017-09-19T12:22:49,2019-11-10T02:05:16,1st Division,7 Iten St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,24,1-5,-79.99471445,40.45963377
94,74,2017-09-19T12:22:50,2019-11-10T15:05:20,1st Division,632 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99809336,40.45401323
112,74,2017-09-19T12:22:50,2019-11-10T02:25:22,1st Division,537 Suismon Street,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-79.99988,40.45527
115,74,2017-09-19T12:22:50,2019-11-10T02:18:25,1st Division,624 Cedar Ave,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-80.00154951,40.45318982
252,74,2017-09-21T16:27:32,2019-11-10T02:24:16,1st Division,427 E Ohio St,Pittsburgh,Pennsylvania,15212,East Allegheny,1,1,23,1-6,-80.00069195,40.45341677
381,74,2017-09-28T16:08:26,2019-11-10T02:10:28,5th Division,501 Alter St,Carnegie,Pennsylvania,15106,East Carnegie,5,2,28,1-19,-80.07477,40.41489
950,74,2018-07-27T13:18:54,2019-11-10T03:22:31,2nd Division,8200 Bennett Street,Pittsburgh,Pennsylvania,15221,East Hills,2,9,13,3-17,-79.88084859,40.45458821
1000,74,2018-07-27T13:18:57,2019-11-10T03:16:21,2nd Division,8000 Frankstown Avenue,Pittsburgh,Pennsylvania,15221,East Hills,2,9,13,3-17,-79.88462191,40.45531946
1029,74,2018-07-27T13:18:58,2019-11-10T16:05:32,2nd Division,421 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92308935,40.46542489
648,74,2018-04-06T10:23:39,2019-11-10T03:15:28,2nd Division,129 South Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-11,-79.9250213,40.46060935
952,74,2018-07-27T13:18:54,2019-11-10T11:05:32,2nd Division,119 North Sheridan Ave,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92321626,40.46163017
1165,74,2019-03-19T08:02:59,2019-11-10T11:35:21,2nd Division,6012 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.9236826,40.46213692
1157,74,2019-03-19T08:02:58,2019-11-10T01:34:22,2nd Division,6033 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92321146,40.46197843
1113,74,2018-07-27T13:19:03,2019-11-10T03:12:22,2nd Division,6348 Centre Ave,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92189843,40.46178418
948,74,2018-07-27T13:18:54,2019-11-10T03:21:25,2nd Division,5538 Stanton Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,7,11,3-9,-79.92654554,40.4715552
958,74,2018-07-27T13:18:54,2019-11-10T03:14:26,2nd Division,Ansley Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92628327,40.46322012
1002,74,2018-07-27T13:18:57,2019-11-10T03:21:24,2nd Division,5701 Baum Boulevard,Pittsburgh,Pennsylvania,15232,East Liberty,2,7,8,3-23,-79.93315235,40.45864751
1225,74,2019-03-19T08:03:01,2019-11-10T01:34:31,2nd Division,800 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-9,-79.92096408,40.46956864
755,74,2018-04-09T16:19:35,2019-11-10T03:17:23,2nd Division,410 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92332674,40.46454856
139,74,2017-09-19T12:22:51,2019-11-10T03:18:20,2nd Division,6024 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92381376,40.46113262
753,74,2018-04-09T16:19:35,2019-11-10T03:30:22,2nd Division,6369 East Liberty Boulevard,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,12,3-10,-79.91605,40.46105
1033,74,2018-07-27T13:18:59,2019-11-10T03:23:33,2nd Division,5862 Baum Boulevard,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-23,-79.92917813,40.45982374
995,74,2018-07-27T13:18:57,2019-11-10T03:22:21,2nd Division,410 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92345725,40.46463287
302,74,2017-09-22T15:33:41,2019-11-10T03:31:15,2nd Division,5929 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92558935,40.46176374
1130,74,2018-07-27T13:19:03,2019-11-10T03:15:21,2nd Division,128 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92434923,40.46233234
1121,74,2018-07-27T13:19:03,2019-11-10T03:22:20,2nd Division,223 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92399306,40.46348144
986,74,2018-07-27T13:18:56,2019-11-10T10:05:22,2nd Division,421 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92278,40.46568
1131,74,2018-07-27T13:19:03,2019-11-10T03:26:36,2nd Division,715 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92196965,40.46786388
721,74,2018-04-09T10:29:11,2019-11-10T12:05:34,2nd Division,6017 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92423585,40.46132374
1132,74,2018-07-27T13:19:03,2019-11-10T14:20:26,2nd Division,5910 Harvard Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92557,40.46351
1120,74,2018-07-27T13:19:03,2019-11-10T03:05:21,2nd Division,402 North Beatty Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92486586,40.46522223
1119,74,2018-07-27T13:19:03,2019-11-10T03:14:16,2nd Division,211 North Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92550685,40.46218497
1118,74,2018-07-27T13:19:03,2019-11-10T03:04:22,2nd Division,220 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92397294,40.46316846
591,74,2018-04-06T10:23:36,2019-11-10T03:09:20,2nd Division,115 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92486618,40.46161786
969,74,2018-07-27T13:18:55,2019-11-10T03:20:23,2nd Division,5879 Centre Ave,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-11,-79.92878678,40.45893155
595,74,2018-04-06T10:23:36,2019-11-10T03:15:28,2nd Division,5903 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92665708,40.46214057
322,74,2017-09-22T15:33:42,2019-11-10T03:04:16,2nd Division,6235 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-8,-79.92396402,40.46105829
1139,74,2018-07-27T13:19:04,2019-11-10T03:04:23,2nd Division,217 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92424231,40.46293484
795,74,2018-04-13T13:16:56,2019-11-10T03:01:16,2nd Division,6349-6387 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,12,3-13,-79.91844468,40.45830355
1138,74,2018-07-27T13:19:04,2019-11-10T11:05:22,2nd Division,125 South Beatty Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-11,-79.92741017,40.4613548
1137,74,2018-07-27T13:19:04,2019-11-10T03:00:21,2nd Division,6378 Centre Ave,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92135341,40.46267872
1136,74,2018-07-27T13:19:04,2019-11-10T03:12:27,2nd Division,161 North Euclid Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92766839,40.46299229
408,74,2018-10-11T09:45:17,2019-11-10T01:32:22,2nd Division,301 South Negley Avenue,Pittsburgh,Pennsylvania,15232,East Liberty,2,7,8,3-23,-79.93237973,40.46059245
129,74,2017-09-19T12:22:51,2019-11-10T03:31:24,2nd Division,6101 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92355116,40.46104289
610,74,2018-04-06T10:23:37,2019-11-10T03:03:23,2nd Division,6001 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92458781,40.46141994
1159,74,2019-03-19T08:02:59,2019-11-10T01:33:21,2nd Division,6006 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92427022,40.46235413
966,74,2018-07-27T13:18:55,2019-11-10T03:05:24,2nd Division,130 South Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-11,-79.92617564,40.46088198
1167,74,2019-03-19T08:02:59,2019-11-10T01:37:22,2nd Division,6117 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92232979,40.46164813
1162,74,2019-03-19T08:02:59,2019-11-10T12:35:20,2nd Division,6023 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92358995,40.46222492
1163,74,2019-03-19T08:02:59,2019-11-10T01:39:25,2nd Division,6033 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92315356,40.46209787
1141,74,2018-07-27T13:19:04,2019-11-10T03:07:21,2nd Division,211 North Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92513076,40.46282646
688,74,2018-04-09T10:29:09,2019-11-10T03:13:21,2nd Division,6001 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92466355,40.46145906
927,74,2018-07-27T13:18:53,2019-11-10T03:19:20,2nd Division,519 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92255,40.46663
930,74,2018-07-27T13:18:53,2019-11-10T03:24:24,2nd Division,149 South Negley Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,8,3-23,-79.93152548,40.4619967
621,74,2018-04-06T10:23:37,2019-11-10T10:10:27,2nd Division,6360 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,12,3-10,-79.91679693,40.46074416
931,74,2018-07-27T13:18:53,2019-11-10T03:30:21,2nd Division,601 North Negley Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,2,9,11,3-8,-79.92753076,40.46890426
